disasterNumber,incidentType,declarationTitle,fips_code,state,designatedArea,incidentBeginDate,industry,post_disaster_exits,baseline_exits,excess_exits
4775,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",53033,WA,King (County),2024-01-05 00:00:00+00:00,Retail Apparel and Fashion,1,0,1
4775,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",53033,WA,King (County),2024-01-05 00:00:00+00:00,Civic & Social Organization,0,2,-2
4775,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",53033,WA,King (County),2024-01-05 00:00:00+00:00,Industrial Automation,0,1,-1
4775,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",53033,WA,King (County),2024-01-05 00:00:00+00:00,Hospitality,2,1,1
4775,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",53033,WA,King (County),2024-01-05 00:00:00+00:00,Computer Hardware,0,1,-1
4775,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",53033,WA,King (County),2024-01-05 00:00:00+00:00,Government Administration,7,3,4
4775,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",53033,WA,King (County),2024-01-05 00:00:00+00:00,Construction,0,1,-1
4775,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",53033,WA,King (County),2024-01-05 00:00:00+00:00,Marketing and Advertising,2,1,1
4775,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",53033,WA,King (County),2024-01-05 00:00:00+00:00,Fine Art,0,1,-1
4775,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",53033,WA,King (County),2024-01-05 00:00:00+00:00,Administration of Justice,0,1,-1
4775,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",53033,WA,King (County),2024-01-05 00:00:00+00:00,Market Research,0,1,-1
4775,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",53033,WA,King (County),2024-01-05 00:00:00+00:00,Non-profit Organizations,1,0,1
4775,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",53033,WA,King (County),2024-01-05 00:00:00+00:00,Telecommunications,1,0,1
4775,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",53033,WA,King (County),2024-01-05 00:00:00+00:00,Staffing and Recruiting,0,1,-1
4775,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",53033,WA,King (County),2024-01-05 00:00:00+00:00,Food & Beverages,2,0,2
4775,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",53033,WA,King (County),2024-01-05 00:00:00+00:00,Apparel & Fashion,0,1,-1
4775,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",53033,WA,King (County),2024-01-05 00:00:00+00:00,Higher Education,16,20,-4
4775,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, FLOODING, LANDSLIDES, AND MUDSLIDES",53033,WA,King (County),2024-01-05 00:00:00+00:00,"Health, Wellness and Fitness",1,3,-2
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Environmental Services,1,1,0
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Retail,1,2,-1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Computer Games,0,1,-1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Food Production,1,1,0
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Motion Pictures and Film,1,0,1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Software Development,1,0,1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Computer Software,0,4,-4
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,"Health, Wellness and Fitness",0,1,-1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Non-Profit Organization Management,3,2,1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Commercial Real Estate,0,1,-1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Insurance,0,1,-1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Music,0,1,-1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Law Practice,4,1,3
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Internet,1,0,1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Civic & Social Organization,1,0,1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Civic and Social Organizations,1,0,1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,E-Learning,0,1,-1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Architecture & Planning,1,0,1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Automotive,0,1,-1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Construction,0,1,-1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Government Administration,0,3,-3
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Marketing and Advertising,1,1,0
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Building Materials,0,1,-1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Publishing,2,0,2
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Judiciary,1,1,0
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Information Technology and Services,0,1,-1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Computers and Electronics Manufacturing,1,0,1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Semiconductors,1,2,-1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Staffing and Recruiting,1,0,1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Food & Beverages,0,1,-1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Apparel & Fashion,1,1,0
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Medical Practice,1,1,0
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Legal Services,1,0,1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Design,1,0,1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Higher Education,1,2,-1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Transportation/Trucking/Railroad,0,1,-1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Sporting Goods,0,4,-4
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Hospital & Health Care,2,3,-1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Individual & Family Services,1,0,1
4768,Severe Storm,"SEVERE WINTER STORMS, STRAIGHT-LINE WINDS, LANDSLIDES, AND MUDSLIDES",41051,OR,Multnomah (County),2024-01-10 00:00:00+00:00,Biotechnology,0,1,-1
4735,Severe Storm,SEVERE STORMS AND STRAIGHT-LINE WINDS,47157,TN,Shelby (County),2023-07-18 00:00:00+00:00,Restaurants,0,1,-1
4300,Tornado,"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",22071,LA,Orleans (Parish),2017-02-07 00:00:00+00:00,Primary/Secondary Education,2,0,2
4300,Tornado,"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",22071,LA,Orleans (Parish),2017-02-07 00:00:00+00:00,Real Estate,1,0,1
4300,Tornado,"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",22071,LA,Orleans (Parish),2017-02-07 00:00:00+00:00,Higher Education,1,0,1
4300,Tornado,"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",22071,LA,Orleans (Parish),2017-02-07 00:00:00+00:00,Education Management,2,0,2
4300,Tornado,"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",22071,LA,Orleans (Parish),2017-02-07 00:00:00+00:00,Civic & Social Organization,1,0,1
4300,Tornado,"SEVERE STORMS, TORNADOES, AND STRAIGHT-LINE WINDS",22071,LA,Orleans (Parish),2017-02-07 00:00:00+00:00,Insurance,0,1,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Automation Machinery Manufacturing,1,0,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Retail,1,2,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Nanotechnology,0,1,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Accounting,0,1,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Computer Software,5,5,0
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Restaurants,1,0,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Software Development,1,0,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Law Enforcement,0,1,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Biotechnology,1,0,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Non-Profit Organization Management,0,3,-3
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Sports,0,1,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Cosmetics,0,1,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Law Practice,4,1,3
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,International Affairs,1,0,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Retail Apparel and Fashion,1,0,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Consumer Electronics,2,1,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Internet,3,5,-2
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Legislative Office,1,0,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Consumer Goods,2,1,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Hospitality,1,1,0
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,E-Learning,1,0,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Public Policy,1,1,0
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Aviation & Aerospace,0,1,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Automotive,1,0,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Primary/Secondary Education,2,0,2
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Government Administration,2,6,-4
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Construction,0,1,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Marketing and Advertising,0,1,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Management Consulting,0,1,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Information Services,0,1,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Information Technology and Services,1,4,-3
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Wireless,0,2,-2
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Venture Capital & Private Equity,0,3,-3
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Financial Services,2,1,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Philanthropy,1,0,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Writing and Editing,0,1,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Real Estate,1,2,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Semiconductors,1,3,-2
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Staffing and Recruiting,1,0,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Food & Beverages,0,1,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,IT Services and IT Consulting,1,0,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Medical Practice,1,0,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Entertainment,1,0,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Hospitals and Health Care,1,0,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Legal Services,1,1,0
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Higher Education,11,7,4
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Recreational Facilities and Services,0,1,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Supermarkets,0,1,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Hospital & Health Care,1,2,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Consumer Services,0,1,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Defense & Space,1,0,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Education Management,0,1,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,"Health, Wellness and Fitness",1,1,0
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Media Production,1,0,1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Renewables & Environment,0,1,-1
4705,Winter Storm,SEVERE WINTER STORM,48453,TX,Travis (County),2023-01-30 00:00:00+00:00,Professional Training & Coaching,0,1,-1
4694,Snowstorm,SEVERE WINTER STORM AND SNOWSTORM,36029,NY,Erie (County),2022-12-23 00:00:00+00:00,Higher Education,0,2,-2
4680,Hurricane,HURRICANE NICOLE,12031,FL,Duval (County),2022-11-07 00:00:00+00:00,Textiles,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12031,FL,Duval (County),2022-11-07 00:00:00+00:00,Higher Education,2,2,0
4680,Hurricane,HURRICANE NICOLE,12031,FL,Duval (County),2022-11-07 00:00:00+00:00,Education Management,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12031,FL,Duval (County),2022-11-07 00:00:00+00:00,Information Technology and Services,1,0,1
4680,Hurricane,HURRICANE NICOLE,12031,FL,Duval (County),2022-11-07 00:00:00+00:00,Insurance,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12031,FL,Duval (County),2022-11-07 00:00:00+00:00,Financial Services,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12057,FL,Hillsborough (County),2022-11-07 00:00:00+00:00,Semiconductors,1,0,1
4680,Hurricane,HURRICANE NICOLE,12057,FL,Hillsborough (County),2022-11-07 00:00:00+00:00,Government Administration,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12057,FL,Hillsborough (County),2022-11-07 00:00:00+00:00,Photography,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12057,FL,Hillsborough (County),2022-11-07 00:00:00+00:00,Hospitals and Health Care,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12057,FL,Hillsborough (County),2022-11-07 00:00:00+00:00,Accounting,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12057,FL,Hillsborough (County),2022-11-07 00:00:00+00:00,Higher Education,2,1,1
4680,Hurricane,HURRICANE NICOLE,12057,FL,Hillsborough (County),2022-11-07 00:00:00+00:00,Insurance,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12057,FL,Hillsborough (County),2022-11-07 00:00:00+00:00,Hospital & Health Care,1,0,1
4680,Hurricane,HURRICANE NICOLE,12057,FL,Hillsborough (County),2022-11-07 00:00:00+00:00,Non-Profit Organization Management,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12057,FL,Hillsborough (County),2022-11-07 00:00:00+00:00,Industrial Automation,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12057,FL,Hillsborough (County),2022-11-07 00:00:00+00:00,"Health, Wellness and Fitness",0,2,-2
4680,Hurricane,HURRICANE NICOLE,12057,FL,Hillsborough (County),2022-11-07 00:00:00+00:00,E-Learning,1,1,0
4680,Hurricane,HURRICANE NICOLE,12057,FL,Hillsborough (County),2022-11-07 00:00:00+00:00,Information Technology and Services,1,0,1
4680,Hurricane,HURRICANE NICOLE,12057,FL,Hillsborough (County),2022-11-07 00:00:00+00:00,Utilities,1,0,1
4680,Hurricane,HURRICANE NICOLE,12057,FL,Hillsborough (County),2022-11-07 00:00:00+00:00,Financial Services,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Airlines/Aviation,1,0,1
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Individual and Family Services,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Food Production,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Computer Software,1,1,0
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Software Development,1,0,1
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Education Administration Programs,1,0,1
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Non-Profit Organization Management,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Music,1,0,1
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Law Practice,2,4,-2
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Internet,1,0,1
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Civic & Social Organization,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,E-Learning,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Aviation & Aerospace,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Automotive,1,0,1
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Marketing and Advertising,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Advertising Services,1,0,1
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Building Materials,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Management Consulting,0,2,-2
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Banking,1,0,1
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Non-profit Organizations,1,0,1
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Medical Equipment Manufacturing,0,1,-1
4680,Hurricane,HURRICANE NICOLE,12086,FL,Miami-Dade (County),2022-11-07 00:00:00+00:00,Information Technology and Services,0,1,-1
